AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
2021;590047718;590780052;;;;;0;0;0;0;0;0;0;0;10;;;10;1405;0;0;1405;;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;;;;;;;;;;;0.6;0.6;;;;;;;;;0.6;;;;;4;;;1;1;6;;;1;2;1;;;;;;3;9;;;;2.76;;;0.86;0.09;3.71;;;1;0.6;0.15;;;;;;1.6;5.31;;;;;;;;;;;;;;;;;;;;;
2021;600000152;600100572;20;0;0;20;547;0;0;547;5743;0;0;5743;5;0;0;5;16;0;0;16;;20602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;201;0;;86;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;;;3;2;;;2;;22;;0;0;;;0;0;;;0;;0;10.29;7.64;;;0.6;0.4;;;1.15;;12.04;0;;3;;22;51;34;1;6;117;1;;12;4;2;2;;3;;9;31;148;;2.33;;15.68;49.68;32.34;1;4.1;105.13;1;;11.4;3.13;1.13;2;;2.6;;8.04;28.17;133.3;;;;;;;;;;;;;;;;;;;;;
2021;610000077;610780124;44;0;0;44;1470;0;0;1470;9988;0;0;9988;0;0;0;0;0;0;0;0;;10188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;593;381;2;;;;;1;6988;0;;1;0;0;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;20;9;7;;;;;;2;1;23;;;;;;;;;;;;;16.49;9;5.64;;;;;;2;0.1;18.59;;;4;;52;52;21;5;7;141;2;;35;5;5;3;;5;;51;101;242;;4.76;;49.01;50.21;21.05;3.45;6.93;135.41;1.32;;31.94;2.97;2.97;2.97;;4.95;;49.62;93.77;229.18;;;;;;;;;;;;;;;;;;;;2;2
2021;610000093;610780140;25;;;25;320;0;0;320;6572;0;0;6572;;;;;0;0;0;0;;3035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;173;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;4;;;2;;;;2;;12;;4;4;;;;;;;;;4;2.62;2.33;;;0.08;;;;0.58;;3.28;;;1;;13;25;30;5;2;76;2;;15;1;1;1;;2;;34;55;131;;1;;10.82;20.16;9.52;0.26;1.12;42.88;1;;10.14;1;1;0.5;;0.98;;22.7;36.32;79.2;;;;;;;;;;;;;;;;;;;;;
2021;610780108;610790594;0;;;0;231;0;0;231;2669;0;0;2669;;;;;0;0;0;0;;824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;405;0;;;;;;;;;;0;0;1;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;5;3;2;;;;;;;;5;;;;;;;;;;;;;2.93;2.48;0.45;;;;;;;;2.93;;;;;18;27;5;;2;52;;;7;1;1;;;;;11;19;71;;;;19.48;28.09;7.32;;1.28;56.17;;;5.2;0.81;0.81;;;;;10.98;16.99;73.16;;;;;;;;;;;;;;;;;;;;;
2021;610780116;610790594;65;;;65;2226;0;0;2226;13827;0;0;13827;;;;;0;0;0;0;;24081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;198;0;;;;;;1;9498;0;;1;0;0;0;0;;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;0;27;7;10;;;;;;2;;29;;1;1;;;;;;;;;1;25.87;9.08;7.94;;0.32;0.32;;;2;;28.19;1.7;;4;;66;85;24;1;5;185;2;;35;2;2;7;;7;;55;108;293;0.25;4.67;;64.76;78.99;21.41;1;4.75;175.83;2.22;;32.06;1.6;1.6;5.85;0.17;7;;56.08;104.98;280.81;;;;;;;;;;;;;;;;;;;;;
2021;630000016;630180032;20;0;0;20;285;0;0;285;5205;0;0;5205;0;0;0;0;0;0;0;0;;666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;151;0;;30;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;1;;7;;8;3;;;;;;;;;8;1.5;1.5;;;;;;;1;;2.5;2;;2;;29;45;23;2;6;107;;;13;1;1;4;2;1;1;22;44;151;;1.13;;21.06;41.28;16.87;1.51;5.65;87.5;;;10.28;1;1;2.41;1.61;1;0.5;16.39;33.19;120.69;1;0;1;0;0;0;0;;;;;;;;;;;;;;
2021;630000560;630781367;15;;;15;199;0;0;199;2732;0;0;2732;5;;;5;1;0;0;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;261;0;;66;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;9;10;;0;;;;;;;;;0;0;0.13;;;;;;;;;3.93;4.06;0;;2;;19;18;11;1;2;53;;;19;1;1;5;;;;45;70;123;;1.7;;14.29;17.34;10.16;0.23;1.18;44.9;;;15.92;1;1;4.13;;;;44.47;65.52;110.42;;;;;;;;;;;;;;;;;;;;;
2021;640000428;640780839;5;;;5;129;0;0;129;2117;0;0;2117;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;211;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;4;4;;;;;;;;;4;;;;;;;;;0.3;;0.3;;;1;;9;15;9;;2;36;1;;4;1;1;1;;;;5;12;48;;1;;8.86;14.21;9;;1.82;34.89;0.2;;2.3;0.86;0.86;0.4;;;;3.95;7.71;42.6;;;;;;;;;;;;;;;;;;;;;
2021;640020715;640020707;14;;;14;294;0;0;294;3609;0;0;3609;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;286;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;4;;;;;;;1;;7;;10;;;1;4;;;;;;14;3.75;2.65;;;;;;;0.52;;4.27;;;1;;19;19;15;1;2;57;2;;7;1;1;1;;;;3;14;71;;1;;14.58;17.29;6.27;0.2;0.5;39.84;1;;5.11;0.3;0.3;0.5;;;;2.4;9.31;49.15;;;;;;;;;;;;;;;;;;;;;
2021;660000167;660780271;20;;;20;340;0;0;340;5869;0;0;5869;;;;;0;0;0;0;;502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;250;0;;40;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;1;;5;1;;;;;;;;;;;;2.61;0.28;;;;;;;0.74;;3.35;1;;2;;22;53;21;2;6;106;;;19;3;2;2;;;;30;54;160;;2.28;;18.82;49.71;17.97;0.76;4.6;94.14;;;12.58;2.98;1.98;1.5;;;;17.45;34.51;128.65;;;;;;;;;;;;;;;;;;;;;
2021;670000215;680000643;36;;;36;1027;0;0;1027;10361;0;0;10361;;;;;0;0;0;0;;1549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;670;0;;45;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;6;;;;;;;2;;13;;;;;;;;;;;;;7.35;3.26;;;;;;;1.8;;9.15;;3;5;;57;58;70;1;10;204;1;;27;3;3;6;1;6;;14;58;262;1.93;4.35;;46.62;53.22;64.13;1;7.57;178.82;1;;24.39;2.86;2.86;5.5;1;5.66;;14.32;54.73;233.55;;;;;;;;;;;;;;;;;;;;;
2021;680000577;680000411;45;0;0;45;595;0;0;595;9548;0;0;9548;9;0;0;9;2523;0;0;2523;;25010;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;473;1072;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;12;1;2;;;1;;1;1;19;;12;9;;;;;;;;;12;11.92;9.66;0.06;1.2;;;0.5;;0.8;0.1;13.32;;;6;;55;76;25;6;11;179;;;31;5;3;3;;3;;25;67;246;;5.25;;51.47;67.76;18.97;5.19;8.08;156.72;;;26.84;3.79;2.81;1.79;;3;;25.17;60.59;217.31;;;;;;;;;;;;;;;;;;;;;
2021;690000047;690780069;20;;;20;319;0;0;319;5291;0;0;5291;;;;;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;265;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;2;1;6;;1;;;;;;;;;;1;1.43;;;;;;;;0.65;0.1;2.18;;;1;;20;42;19;1;7;90;1;;13;1;1;5;;;;21;41;131;;1;;12.82;26.43;6.9;0.3;1.89;49.34;0.45;;5.84;0.71;0.71;1.16;;;;7.6;15.76;65.1;;;;;;;;;;;;;;;;;;;;;
2021;690000591;690782248;15;;;15;197;0;0;197;3089;0;0;3089;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;295;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;2;2;;;;;;;;;2;1;1;;;;;;;0.6;;1.6;0;;2;;14;22;8;2;4;52;1;;3;1;1;2;;1;;11;19;71;;2.04;;10.52;21.2;6.53;0.54;1.83;42.66;1;;2.45;0.13;0.13;1.48;;0.56;;9.55;15.17;57.83;;;;;;;;;;;;;;;;;;;;;
2021;690000617;690782271;15;;;15;191;0;0;191;3123;0;0;3123;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;2;;;;;;;;;;;;;1.6;1.6;;;;;;;0.14;;1.74;;;1;;6;9;3;1;2;22;;;6;;;2;;;;12;20;42;;0.98;;5.42;8.03;1.1;0.23;0.4;16.16;;;3.35;;;0.91;;;;8.36;12.62;28.78;;;;;;;;;;;;;;;;;;;;;
2021;690000633;690043237;10;;;10;264;0;0;264;2398;0;0;2398;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77;844;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;3;;;;;;;;;7;;;;;;;;;;;;;4.75;2.33;;;;;;;;;4.75;;;2;;21;38;15;1;3;80;1;;12;2;1;3;;;;6;24;104;;2.15;;19.12;30.98;12.98;0.77;2.82;68.82;0.5;;9.65;1.27;1;3.29;;;;4.88;19.59;88.41;;;;;;;;;;;;;;;;;;;;;
2021;700000011;700004591;32;0;0;32;1946;0;0;1946;12149;0;0;12149;2;0;0;2;69;0;0;69;;23302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;143;0;;;;;;1;8114;0;;1;0;0;0;1;396;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;0;15;5;10;;;;;;2;1;18;4;6;6;;;;;;;;2;8;12.15;3.95;8.2;;;;;;2;1;15.15;4;3;2;;43;49;20;1;4;122;;;18;3;;5;3;5;;40;74;196;2.11;2;;38.04;44.94;17.31;0.48;3.76;108.64;;;17.23;1.5;;4.26;3;4.85;;37.11;67.95;176.59;;;;;;;;;;;;1;;;;;;;;;
2021;710978107;710781592;20;;;20;273;0;0;273;5561;0;0;5561;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;4;1;8;;;;;;;;;;;;;1.45;1.45;;;;;;;1.49;0.08;3.02;;;1;;8;10;3;1;2;25;1;;9;1;1;2;;;;14;27;52;;0.75;;8.5;9.81;3.44;0.3;1.03;23.83;1;;8.09;0.33;0.33;1.62;;;;13.94;24.98;48.81;;;;;;;;;;;;;;;;;;;;;
2021;710978123;710780644;15;;;15;320;0;0;320;4258;0;0;4258;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;;;;5;;;;;;;;;;;;;1.41;1.41;;;;;;;;;1.41;;;2;;10;8;3;;;23;;;2;1;;;;;;;3;26;;1.28;;7.89;7.57;2.04;;;18.78;;;1.29;0.38;;;;;;;1.67;20.45;;;;;;;;;;;;;;;;;;;;;
2021;710978131;710781089;15;0;0;15;253;0;0;253;4812;0;0;4812;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;277;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;2;;4;4;;;;;;;;;4;1;;;;;;;;1;;2;0;;1;;16;18;12;;3;50;1;;17;2;2;2;;;;21;43;93;;1;;13.8;16.52;10.8;;1.53;43.65;1;;17.77;1.5;1.5;2;;;;18.43;40.7;84.35;;;;;;;;;;;;;;;;;;;;;
2021;710978156;710780214;20;;;20;269;0;0;269;4266;0;0;4266;;;;;0;0;0;0;;142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;239;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;2;;3;;4;4;;;;;;;;;4;0.8;0.8;;;;;;;1.02;;1.82;;;1;;15;17;17;1;4;55;1;;14;1;1;1;1;;;19;37;92;;1;;14.43;16.01;15.67;0.1;1.47;48.68;1;;10.75;0.54;0.54;0.3;1;;;19.71;33.3;81.98;;;;;;;;;;;;;;;;;;;;;
2021;710978180;710781360;20;0;0;20;274;0;0;274;4214;0;0;4214;;;;;0;0;0;0;;149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;293;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;;3;1;3;3;;;;;;;;;3;1.8;;;;;;;;1.03;;2.83;1.07;;2;;13;23;12;1;4;55;1;;10;3;1;1;;;;20;35;90;;1.5;;13;20.03;11.44;0.16;1.61;47.74;1;;8.92;0.59;0.4;0.56;;;;18.75;29.82;77.56;;;;;;;;;;;;;;;;;;;;;
2021;710978255;710781568;22;;;22;301;0;0;301;3731;0;0;3731;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;150;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;;;;;;;;;;;;1.88;1.88;;;;;;;0.55;;2.43;;;2;;10;22;17;1;1;53;1;;14;1;1;5;;;;25;46;99;;1.5;;12.02;24.65;13.63;0.5;1.92;54.22;1;;13.38;0.4;0.4;3.79;;;;24.28;42.85;97.07;;;;;;;;;;;;;;;;;;;;;
2021;720000124;720000066;30;;;30;971;0;0;971;9050;0;0;9050;1;;;1;13;0;0;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;231;0;;30;23;30;453;1;4334;0;;;;;;0;;;;;;;;;;;;1;0;0;;0;0;0;0;0;;;11;4;1;;5;;;;5;;21;2;;;;;;;;;;;;4.7;3.46;0.41;;0.25;;;;3.14;;8.09;1.81;;4;;47;69;25;3;6;154;2;;28;3;2;4;;4;;31;72;226;;3.12;;39.95;57.16;20.5;0.34;3.33;124.4;1.25;;25.88;2.54;1.89;4;;3.5;;29.24;66.41;190.81;;;;;;;;;;;;;;;;;;;;;
2021;720000389;720012749;8;;;8;204;0;0;204;2009;0;0;2009;1;;;1;118;0;0;118;;2187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110;582;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;2;;1;4;;;1;2;;21;;;;;;;;;;;;;4.87;1.8;;0.01;0.07;;;0.08;1.22;;6.24;;;3;;38;60;15;2;7;125;3;;28;2;2;10;;1;3;8;55;180;;2.58;;36.71;59.59;17.37;1.98;4.3;122.53;2.98;;25.57;1.16;1.16;5.56;;0.87;2.45;7.9;46.49;169.02;;;;;;;;;;;;;;;;;;;;1;
2021;720000520;720000140;18;;;18;938;0;0;938;5161;0;0;5161;;;;;0;0;0;0;;13601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;180;0;;55;6;;;1;5596;0;;;;;;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;4;3;;;1;;;;2;;7;;2;;;;3;;;;;;5;1.72;1.62;;;0.1;;;;1.98;;3.8;;;3;;31;66;48;2;5;155;1;;30;2;1;4;;5;;48;90;245;;4.12;;28.1;62.89;51.1;0.75;2.38;149.34;1.83;;29.49;1.86;0.86;3.47;;4.9;;44.47;86.02;235.36;;;;;;;;;;;;1;0;;;;;;;;
2021;740000286;740781190;10;;;10;271;0;0;271;4909;0;0;4909;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;185;0;;30;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;1;;7;;;;;;;;;;;;;3.4;3.4;;;;;;;0.8;;4.2;;;6;;26;34;16;3;10;95;2;;24;2;1;;;;;30;58;153;;3.11;;18.79;31.36;12.79;1.18;6.15;73.38;2;;20.88;1.85;1;;;;;21.22;45.95;119.33;;;;;;;;;;;;;;;;;;;;;
2021;760000042;760780056;17;;;17;704;0;0;704;5045;0;0;5045;0;;;0;0;0;0;0;;4337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;205;0;;;;;;1;18602;0;;;;;;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;3;;3;;2;;;;1;;6;;15;15;;;;;;;;;15;1.9;;1.9;;0.5;;;;1;;3.4;;;3;;30;42;6;1;2;84;;;20;1;1;4;;4;;23;52;136;;2.7;;28;38.47;5.86;0.5;1.4;76.93;;;18.34;0.7;0.7;3.51;;4;;20.75;47.3;124.23;;;;;;;;;;;;;;;;;;;;;
2021;760000059;760780064;15;;;15;279;0;0;279;4206;0;0;4206;;;;;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;193;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;3;;8;;;;;;;;;;;;;2.19;1.09;;;;;;;0.75;;2.94;;;2;;17;21;12;2;3;57;;;16;3;1;2;;1;;27;49;106;;1.15;;14.62;21.47;6.39;1.06;1.76;46.45;;;5.78;2.77;0.86;1.24;;1.57;;7.61;18.97;65.42;;;;;;;;;;;;;;;;;;;;;
2021;760000174;760780254;15;;;15;320;0;0;320;4175;0;0;4175;;;;;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;228;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;2;;4;1;;;;;;;;;;;;2;2;;;;;;;1.34;;3.34;0.67;;2;;15;21;12;1;3;54;1;;14;1;1;1;;;;29;46;100;;1.3;;12.53;20.48;8.12;0.62;1.6;44.65;0.36;;4.53;0.8;0.8;0.35;;;;5.85;11.89;56.54;;;;;;;;;;;;;;;;;;;;;
2021;780000378;780130027;25;;;25;433;0;0;433;6332;0;0;6332;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;8;0;0;30;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;8;;;;;1;;2;;12;;;;;;;;;;;;;5.75;5.16;;;;;0.05;;0.57;;6.37;;;2;;31;60;21;4;3;121;;;19;1;;2;;;;13;35;156;;1.7;;29.78;42.45;11.99;1.79;0.63;88.34;;;8.61;0.88;;1.27;;;;3.56;14.32;102.66;;;;;;;;;;;;;;;;;;;;;
2021;780000386;780021788;30;0;0;30;414;0;0;414;5216;0;0;5216;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;203;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;5;;;;;;;1;1;9;;;;;;;;;;;;;4.85;3.55;;;;;;;0.8;0.2;5.85;;;1;;16;15;9;;4;45;2;1;10;1;1;3;;1;;13;31;76;;0.86;;13.7;13.6;6.32;;2.11;36.59;1;0.25;8.8;1;1;1.05;;0.35;;11.04;23.49;60.08;;;;;;;;;;;;;;;;;;;;;
2021;790000111;790019491;20;;;20;553;0;0;553;6375;0;0;6375;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;272;0;;35;25;30;365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;7;;;;;;;3;;10;1;;;;;;;;;;;;5.84;5.84;;;;;;;2;;7.84;1;;6;;53;103;20;1;9;192;4;;48;4;4;7;;;;95;158;350;;5.47;;41.35;83.84;10.23;0.3;6.37;147.56;3.94;;36.71;2.34;2.34;4.31;;;;63.71;111.01;258.57;;;;;;;;;;;;;;;;;;;;;
2021;790000137;790019491;12;;;12;185;0;0;185;3405;0;0;3405;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;154;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;4;;8;;;;;;;;;;;;;2.32;2.32;;;;;;;2.35;;4.67;;;1;;16;36;11;;3;67;1;;1;;;4;;;;2;8;75;;0.08;;10.8;16.66;3.79;;2.25;33.58;0.45;;1;;;3.85;;;;0.15;5.45;39.03;;;;;;;;;;;;;;;;;;;;;
2021;800000184;800000036;20;;;20;775;0;0;775;6107;0;0;6107;;;;;0;0;0;0;;4389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;297;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;8;;;1;1;;;1;;15;1;4;;;;;;;;;;4;5.63;4.89;;;0.15;0.15;;;1.06;;6.84;1;;3;;24;33;10;1;2;73;1;;19;2;;2;;1;;23;48;121;;2.7;;17.71;33.18;11.15;0.3;1.24;66.28;1;;17.56;0.38;;1.93;;1;;22.19;44.06;110.34;;;;;;;;;;;;;;;;;;;;;
